study_name,dataset_name,variable_name,instrument_name,question_name
soep-is,bioage,char5,soep-is-2011,Q143
soep-is,bioage,char5,soep-is-2012-aufwuchs,Q143
soep-is,bioage,char5,soep-is-2012-haupt,Q146
soep-is,bioage,char5,soep-is-2013-f,Q181
soep-is,bioage,char5,soep-is-2014-f,Q169
soep-is,bioage,char5,soep-is-2015,Q228
soep-is,bioage,char5,soep-is-2016-f,Q213
soep-is,bioage,char6,soep-is-2011,Q143
soep-is,bioage,char6,soep-is-2012-aufwuchs,Q143
soep-is,bioage,char6,soep-is-2012-haupt,Q146
soep-is,bioage,char6,soep-is-2013-f,Q181
soep-is,bioage,char6,soep-is-2014-f,Q169
soep-is,bioage,char6,soep-is-2015,Q228
soep-is,bioage,char6,soep-is-2016-f,Q213
soep-is,bioage,char7,soep-is-2011,Q143
soep-is,bioage,char7,soep-is-2012-aufwuchs,Q143
soep-is,bioage,char7,soep-is-2012-haupt,Q146
soep-is,bioage,char7,soep-is-2013-f,Q181
soep-is,bioage,char7,soep-is-2014-f,Q169
soep-is,bioage,char7,soep-is-2015,Q228
soep-is,bioage,char7,soep-is-2016-f,Q213
soep-is,bioage,char8,soep-is-2011,Q143
soep-is,bioage,char8,soep-is-2012-aufwuchs,Q143
soep-is,bioage,char8,soep-is-2012-haupt,Q146
soep-is,bioage,char8,soep-is-2013-f,Q181
soep-is,bioage,char8,soep-is-2014-f,Q169
soep-is,bioage,char8,soep-is-2015,Q228
soep-is,bioage,char8,soep-is-2016-f,Q213
soep-is,bioage,char9,soep-is-2011,Q143
soep-is,bioage,char9,soep-is-2012-aufwuchs,Q143
soep-is,bioage,char9,soep-is-2012-haupt,Q146
soep-is,bioage,char9,soep-is-2013-f,Q181
soep-is,bioage,char9,soep-is-2014-f,Q169
soep-is,bioage,char9,soep-is-2015,Q228
soep-is,bioage,char9,soep-is-2016-f,Q213
soep-is,bioage,circum,soep-is-2011,Q120B
soep-is,bioage,circum,soep-is-2012-aufwuchs,Q120B
soep-is,bioage,circum,soep-is-2012-haupt,Q124B
soep-is,bioage,circum,soep-is-2013-f,Q157C
soep-is,bioage,circum,soep-is-2014-f,Q139B
soep-is,bioage,circum,soep-is-2015,Q201
soep-is,bioage,circum,soep-is-2016-f,Q184
soep-is,bioage,disord,soep-is-2011,Q122
soep-is,bioage,disord,soep-is-2012-aufwuchs,Q122
soep-is,bioage,disord,soep-is-2012-haupt,Q126
soep-is,bioage,disord,soep-is-2013-f,Q159
soep-is,bioage,disord,soep-is-2014-f,Q143
soep-is,bioage,disord,soep-is-2015,Q204
soep-is,bioage,disord,soep-is-2016-f,Q187
soep-is,bioage,disord1,soep-is-2011,Q123
soep-is,bioage,disord1,soep-is-2012-aufwuchs,Q123
soep-is,bioage,disord1,soep-is-2012-haupt,Q127
soep-is,bioage,disord1,soep-is-2013-f,Q160
soep-is,bioage,disord1,soep-is-2014-f,Q144
soep-is,bioage,disord1,soep-is-2015,Q205
soep-is,bioage,disord1,soep-is-2016-f,Q188
soep-is,bioage,disord2,soep-is-2011,Q123
soep-is,bioage,disord2,soep-is-2012-aufwuchs,Q123
soep-is,bioage,disord2,soep-is-2012-haupt,Q127
soep-is,bioage,disord2,soep-is-2013-f,Q160
soep-is,bioage,disord2,soep-is-2014-f,Q144
soep-is,bioage,disord2,soep-is-2015,Q205
soep-is,bioage,disord2,soep-is-2016-f,Q188
soep-is,bioage,disord3,soep-is-2011,Q123
soep-is,bioage,disord3,soep-is-2012-aufwuchs,Q123
soep-is,bioage,disord3,soep-is-2012-haupt,Q127
soep-is,bioage,disord3,soep-is-2013-f,Q160
soep-is,bioage,disord3,soep-is-2014-f,Q144
soep-is,bioage,disord3,soep-is-2015,Q205
soep-is,bioage,disord3,soep-is-2016-f,Q188
soep-is,bioage,disord4,soep-is-2011,Q123
soep-is,bioage,disord4,soep-is-2012-aufwuchs,Q123
soep-is,bioage,disord4,soep-is-2012-haupt,Q127
soep-is,bioage,disord4,soep-is-2013-f,Q160
soep-is,bioage,disord4,soep-is-2014-f,Q144
soep-is,bioage,disord4,soep-is-2015,Q205
soep-is,bioage,disord4,soep-is-2016-f,Q188
soep-is,bioage,disord5,soep-is-2011,Q123
soep-is,bioage,disord5,soep-is-2012-aufwuchs,Q123
soep-is,bioage,disord5,soep-is-2012-haupt,Q127
soep-is,bioage,disord5,soep-is-2013-f,Q160
soep-is,bioage,disord5,soep-is-2014-f,Q144
soep-is,bioage,disord5,soep-is-2015,Q205
soep-is,bioage,disord5,soep-is-2016-f,Q188
soep-is,bioage,disord6,soep-is-2011,Q123
soep-is,bioage,disord6,soep-is-2012-aufwuchs,Q123
soep-is,bioage,disord6,soep-is-2012-haupt,Q127
soep-is,bioage,disord6,soep-is-2013-f,Q160
soep-is,bioage,disord6,soep-is-2014-f,Q144
soep-is,bioage,disord6,soep-is-2015,Q205
soep-is,bioage,disord6,soep-is-2016-f,Q188
soep-is,bioage,disord7,soep-is-2011,Q123
soep-is,bioage,disord7,soep-is-2012-aufwuchs,Q123
soep-is,bioage,disord7,soep-is-2012-haupt,Q127
soep-is,bioage,disord7,soep-is-2013-f,Q160
soep-is,bioage,disord7,soep-is-2014-f,Q144
soep-is,bioage,disord7,soep-is-2015,Q205
soep-is,bioage,disord7,soep-is-2016-f,Q188
soep-is,bioage,disord8,soep-is-2011,Q123
soep-is,bioage,disord8,soep-is-2012-aufwuchs,Q123
soep-is,bioage,disord8,soep-is-2012-haupt,Q127
soep-is,bioage,disord8,soep-is-2013-f,Q160
soep-is,bioage,disord8,soep-is-2014-f,Q144
soep-is,bioage,disord8,soep-is-2015,Q205
soep-is,bioage,disord8,soep-is-2016-f,Q188
soep-is,bioage,disord9,soep-is-2011,Q123
soep-is,bioage,disord9,soep-is-2012-aufwuchs,Q123
soep-is,bioage,disord9,soep-is-2012-haupt,Q127
soep-is,bioage,disord9,soep-is-2013-f,Q160
soep-is,bioage,disord9,soep-is-2014-f,Q144
soep-is,bioage,disord9,soep-is-2015,Q205
soep-is,bioage,disord9,soep-is-2016-f,Q188
soep-is,bioage,disordno,soep-is-2012-aufwuchs,Q123
soep-is,bioage,disordno,soep-is-2012-aufwuchs,Q133
soep-is,bioage,disordno,soep-is-2012-haupt,Q127
soep-is,bioage,disordno,soep-is-2012-haupt,Q136
soep-is,bioage,disordno,soep-is-2013-f,Q160
soep-is,bioage,disordno,soep-is-2013-f,Q169
soep-is,bioage,disordno,soep-is-2014-f,Q144
soep-is,bioage,disordno,soep-is-2014-f,Q154
soep-is,bioage,disordno,soep-is-2015,Q205
soep-is,bioage,disordno,soep-is-2015,Q215
soep-is,bioage,disordno,soep-is-2016-f,Q188
soep-is,bioage,disordno,soep-is-2016-f,Q198
soep-is,bioage,donegra1,soep-is-2011,Q145
soep-is,bioage,donegra1,soep-is-2012-haupt,Q148
soep-is,bioage,donegra1,soep-is-2013-f,Q183
soep-is,bioage,donegra1,soep-is-2014-f,Q171
soep-is,bioage,donegra1,soep-is-2015,Q230
soep-is,bioage,donegra1,soep-is-2016-f,Q215
soep-is,bioage,donegra2,soep-is-2011,Q145
soep-is,bioage,donegra2,soep-is-2012-haupt,Q148
soep-is,bioage,donegra2,soep-is-2013-f,Q183
soep-is,bioage,donegra2,soep-is-2014-f,Q171
soep-is,bioage,donegra2,soep-is-2015,Q230
soep-is,bioage,donegra2,soep-is-2016-f,Q215
soep-is,bioage,donegra3,soep-is-2011,Q145
soep-is,bioage,donegra3,soep-is-2012-haupt,Q148
soep-is,bioage,donegra3,soep-is-2013-f,Q183
soep-is,bioage,donegra3,soep-is-2014-f,Q171
soep-is,bioage,donegra3,soep-is-2015,Q230
soep-is,bioage,donegra3,soep-is-2016-f,Q215
soep-is,bioage,height,soep-is-2011,Q120A
soep-is,bioage,height,soep-is-2011,Q131B
soep-is,bioage,height,soep-is-2011,Q140B
soep-is,bioage,height,soep-is-2012-aufwuchs,Q120A
soep-is,bioage,height,soep-is-2012-aufwuchs,Q131B
soep-is,bioage,height,soep-is-2012-aufwuchs,Q140B
soep-is,bioage,height,soep-is-2012-haupt,Q124A
soep-is,bioage,height,soep-is-2012-haupt,Q134B
soep-is,bioage,height,soep-is-2012-haupt,Q143B
soep-is,bioage,height,soep-is-2013-f,Q157B
soep-is,bioage,height,soep-is-2013-f,Q167B
soep-is,bioage,height,soep-is-2013-f,Q178B
soep-is,bioage,height,soep-is-2014-f,Q139A
soep-is,bioage,height,soep-is-2014-f,Q152
soep-is,bioage,height,soep-is-2014-f,Q166
soep-is,bioage,height,soep-is-2015,Q200
soep-is,bioage,height,soep-is-2015,Q213
soep-is,bioage,height,soep-is-2015,Q225
soep-is,bioage,height,soep-is-2016-f,Q183
soep-is,bioage,height,soep-is-2016-f,Q196
soep-is,bioage,height,soep-is-2016-f,Q210
soep-is,bioage,hid,soep-is-2015,W02
soep-is,bioage,idegrad1,soep-is-2011,Q144
soep-is,bioage,idegrad1,soep-is-2012-haupt,Q147
soep-is,bioage,idegrad1,soep-is-2013-f,Q182
soep-is,bioage,idegrad1,soep-is-2014-f,Q170
soep-is,bioage,idegrad1,soep-is-2015,Q229
soep-is,bioage,idegrad1,soep-is-2016-f,Q214
soep-is,bioage,idegrad2,soep-is-2011,Q144
soep-is,bioage,idegrad2,soep-is-2012-haupt,Q147
soep-is,bioage,idegrad2,soep-is-2013-f,Q182
soep-is,bioage,idegrad2,soep-is-2014-f,Q170
soep-is,bioage,idegrad2,soep-is-2015,Q229
soep-is,bioage,idegrad2,soep-is-2016-f,Q214
soep-is,bioage,idegrad3,soep-is-2011,Q144
soep-is,bioage,idegrad3,soep-is-2012-haupt,Q147
soep-is,bioage,idegrad3,soep-is-2013-f,Q182
soep-is,bioage,idegrad3,soep-is-2014-f,Q170
soep-is,bioage,idegrad3,soep-is-2015,Q229
soep-is,bioage,idegrad3,soep-is-2016-f,Q214
soep-is,bioage,ill0,soep-is-2011,Q132
soep-is,bioage,ill0,soep-is-2011,Q141
soep-is,bioage,ill0,soep-is-2012-aufwuchs,Q132
soep-is,bioage,ill0,soep-is-2012-aufwuchs,Q141
soep-is,bioage,ill0,soep-is-2012-haupt,Q135
soep-is,bioage,ill0,soep-is-2012-haupt,Q144
soep-is,bioage,ill0,soep-is-2013-f,Q168
soep-is,bioage,ill0,soep-is-2013-f,Q179
soep-is,bioage,ill0,soep-is-2014-f,Q153
soep-is,bioage,ill0,soep-is-2014-f,Q167
soep-is,bioage,ill0,soep-is-2015,Q214
soep-is,bioage,ill0,soep-is-2015,Q226
soep-is,bioage,ill0,soep-is-2016-f,Q197
soep-is,bioage,ill0,soep-is-2016-f,Q211
soep-is,bioage,ill10,soep-is-2011,Q142
soep-is,bioage,ill10,soep-is-2012-aufwuchs,Q142
soep-is,bioage,ill10,soep-is-2012-haupt,Q145
soep-is,bioage,ill10,soep-is-2013-f,Q180
soep-is,bioage,ill10,soep-is-2014-f,Q168
soep-is,bioage,ill10,soep-is-2015,Q227
soep-is,bioage,ill10,soep-is-2016-f,Q212
soep-is,bioage,ill11,soep-is-2011,Q133
soep-is,bioage,ill11,soep-is-2012-aufwuchs,Q133
soep-is,bioage,ill11,soep-is-2012-haupt,Q136
soep-is,bioage,ill11,soep-is-2013-f,Q169
soep-is,bioage,ill11,soep-is-2014-f,Q154
soep-is,bioage,ill11,soep-is-2015,Q215
soep-is,bioage,ill11,soep-is-2016-f,Q198
soep-is,bioage,ill12,soep-is-2011,Q133
soep-is,bioage,ill12,soep-is-2012-aufwuchs,Q133
soep-is,bioage,ill12,soep-is-2012-haupt,Q136
soep-is,bioage,ill12,soep-is-2013-f,Q169
soep-is,bioage,ill12,soep-is-2014-f,Q154
soep-is,bioage,ill12,soep-is-2015,Q215
soep-is,bioage,ill12,soep-is-2016-f,Q198
soep-is,bioage,ill13,soep-is-2011,Q133
soep-is,bioage,ill13,soep-is-2012-aufwuchs,Q133
soep-is,bioage,ill13,soep-is-2012-haupt,Q136
soep-is,bioage,ill13,soep-is-2013-f,Q169
soep-is,bioage,ill13,soep-is-2014-f,Q154
soep-is,bioage,ill13,soep-is-2015,Q215
soep-is,bioage,ill13,soep-is-2016-f,Q198
soep-is,bioage,ill14,soep-is-2011,Q133
soep-is,bioage,ill14,soep-is-2012-aufwuchs,Q133
soep-is,bioage,ill14,soep-is-2012-haupt,Q136
soep-is,bioage,ill14,soep-is-2013-f,Q169
soep-is,bioage,ill14,soep-is-2014-f,Q154
soep-is,bioage,ill14,soep-is-2015,Q215
soep-is,bioage,ill14,soep-is-2016-f,Q198
soep-is,bioage,ill2,soep-is-2011,Q133
soep-is,bioage,ill2,soep-is-2011,Q142
soep-is,bioage,ill2,soep-is-2012-aufwuchs,Q133
soep-is,bioage,ill2,soep-is-2012-aufwuchs,Q142
soep-is,bioage,ill2,soep-is-2012-haupt,Q136
soep-is,bioage,ill2,soep-is-2012-haupt,Q145
soep-is,bioage,ill2,soep-is-2013-f,Q169
soep-is,bioage,ill2,soep-is-2013-f,Q180
soep-is,bioage,ill2,soep-is-2014-f,Q154
soep-is,bioage,ill2,soep-is-2014-f,Q168
soep-is,bioage,ill2,soep-is-2015,Q215
soep-is,bioage,ill2,soep-is-2015,Q227
soep-is,bioage,ill2,soep-is-2016-f,Q198
soep-is,bioage,ill2,soep-is-2016-f,Q212
soep-is,bioage,ill3,soep-is-2011,Q133
soep-is,bioage,ill3,soep-is-2012-aufwuchs,Q133
soep-is,bioage,ill3,soep-is-2012-haupt,Q136
soep-is,bioage,ill3,soep-is-2013-f,Q169
soep-is,bioage,ill3,soep-is-2014-f,Q154
soep-is,bioage,ill3,soep-is-2015,Q215
soep-is,bioage,ill3,soep-is-2016-f,Q198
soep-is,bioage,ill4,soep-is-2011,Q133
soep-is,bioage,ill4,soep-is-2011,Q142
soep-is,bioage,ill4,soep-is-2012-aufwuchs,Q133
soep-is,bioage,ill4,soep-is-2012-aufwuchs,Q142
soep-is,bioage,ill4,soep-is-2012-haupt,Q136
soep-is,bioage,ill4,soep-is-2012-haupt,Q145
soep-is,bioage,ill4,soep-is-2013-f,Q169
soep-is,bioage,ill4,soep-is-2013-f,Q180
soep-is,bioage,ill4,soep-is-2014-f,Q154
soep-is,bioage,ill4,soep-is-2014-f,Q168
soep-is,bioage,ill4,soep-is-2015,Q215
soep-is,bioage,ill4,soep-is-2015,Q227
soep-is,bioage,ill4,soep-is-2016-f,Q198
soep-is,bioage,ill4,soep-is-2016-f,Q212
soep-is,bioage,ill5,soep-is-2011,Q133
soep-is,bioage,ill5,soep-is-2011,Q142
soep-is,bioage,ill5,soep-is-2012-aufwuchs,Q133
soep-is,bioage,ill5,soep-is-2012-aufwuchs,Q142
soep-is,bioage,ill5,soep-is-2012-haupt,Q136
soep-is,bioage,ill5,soep-is-2012-haupt,Q145
soep-is,bioage,ill5,soep-is-2013-f,Q169
soep-is,bioage,ill5,soep-is-2013-f,Q180
soep-is,bioage,ill5,soep-is-2014-f,Q154
soep-is,bioage,ill5,soep-is-2014-f,Q168
soep-is,bioage,ill5,soep-is-2015,Q215
soep-is,bioage,ill5,soep-is-2015,Q227
soep-is,bioage,ill5,soep-is-2016-f,Q198
soep-is,bioage,ill5,soep-is-2016-f,Q212
soep-is,bioage,ill6,soep-is-2011,Q133
soep-is,bioage,ill6,soep-is-2012-aufwuchs,Q133
soep-is,bioage,ill6,soep-is-2012-haupt,Q136
soep-is,bioage,ill6,soep-is-2013-f,Q169
soep-is,bioage,ill6,soep-is-2014-f,Q154
soep-is,bioage,ill6,soep-is-2015,Q215
soep-is,bioage,ill6,soep-is-2016-f,Q198
soep-is,bioage,ill7,soep-is-2011,Q133
soep-is,bioage,ill7,soep-is-2011,Q142
soep-is,bioage,ill7,soep-is-2012-aufwuchs,Q133
soep-is,bioage,ill7,soep-is-2012-aufwuchs,Q142
soep-is,bioage,ill7,soep-is-2012-haupt,Q136
soep-is,bioage,ill7,soep-is-2012-haupt,Q145
soep-is,bioage,ill7,soep-is-2013-f,Q169
soep-is,bioage,ill7,soep-is-2013-f,Q180
soep-is,bioage,ill7,soep-is-2014-f,Q154
soep-is,bioage,ill7,soep-is-2014-f,Q168
soep-is,bioage,ill7,soep-is-2015,Q215
soep-is,bioage,ill7,soep-is-2015,Q227
soep-is,bioage,ill7,soep-is-2016-f,Q198
soep-is,bioage,ill7,soep-is-2016-f,Q212
soep-is,bioage,ill8,soep-is-2011,Q133
soep-is,bioage,ill8,soep-is-2011,Q142
soep-is,bioage,ill8,soep-is-2012-aufwuchs,Q133
soep-is,bioage,ill8,soep-is-2012-aufwuchs,Q142
soep-is,bioage,ill8,soep-is-2012-haupt,Q136
soep-is,bioage,ill8,soep-is-2012-haupt,Q145
soep-is,bioage,ill8,soep-is-2013-f,Q169
soep-is,bioage,ill8,soep-is-2013-f,Q180
soep-is,bioage,ill8,soep-is-2014-f,Q154
soep-is,bioage,ill8,soep-is-2014-f,Q168
soep-is,bioage,ill8,soep-is-2015,Q215
soep-is,bioage,ill8,soep-is-2015,Q227
soep-is,bioage,ill8,soep-is-2016-f,Q198
soep-is,bioage,ill8,soep-is-2016-f,Q212
soep-is,bioage,ill9,soep-is-2011,Q133
soep-is,bioage,ill9,soep-is-2011,Q142
soep-is,bioage,ill9,soep-is-2012-aufwuchs,Q133
soep-is,bioage,ill9,soep-is-2012-aufwuchs,Q142
soep-is,bioage,ill9,soep-is-2012-haupt,Q136
soep-is,bioage,ill9,soep-is-2012-haupt,Q145
soep-is,bioage,ill9,soep-is-2013-f,Q169
soep-is,bioage,ill9,soep-is-2013-f,Q180
soep-is,bioage,ill9,soep-is-2014-f,Q154
soep-is,bioage,ill9,soep-is-2014-f,Q168
soep-is,bioage,ill9,soep-is-2015,Q215
soep-is,bioage,ill9,soep-is-2015,Q227
soep-is,bioage,ill9,soep-is-2016-f,Q198
soep-is,bioage,ill9,soep-is-2016-f,Q212
soep-is,bioage,illno,soep-is-2011,Q133
soep-is,bioage,illno,soep-is-2011,Q142
soep-is,bioage,illno,soep-is-2012-aufwuchs,Q133
soep-is,bioage,illno,soep-is-2012-aufwuchs,Q142
soep-is,bioage,illno,soep-is-2012-haupt,Q136
soep-is,bioage,illno,soep-is-2012-haupt,Q145
soep-is,bioage,illno,soep-is-2013-f,Q169
soep-is,bioage,illno,soep-is-2013-f,Q180
soep-is,bioage,illno,soep-is-2014-f,Q154
soep-is,bioage,illno,soep-is-2014-f,Q168
soep-is,bioage,illno,soep-is-2015,Q215
soep-is,bioage,illno,soep-is-2015,Q227
soep-is,bioage,illno,soep-is-2016-f,Q198
soep-is,bioage,illno,soep-is-2016-f,Q212
soep-is,bioage,lstmedex,soep-is-2011,Q121
soep-is,bioage,lstmedex,soep-is-2012-aufwuchs,Q121
soep-is,bioage,lstmedex,soep-is-2012-haupt,Q125
soep-is,bioage,lstmedex,soep-is-2013-f,Q158
soep-is,bioage,lstmedex,soep-is-2014-f,Q142
soep-is,bioage,lstmedex,soep-is-2015,Q203
soep-is,bioage,lstmedex,soep-is-2016-f,Q186
soep-is,bioage,probgra1,soep-is-2011,Q145
soep-is,bioage,probgra1,soep-is-2012-haupt,Q148
soep-is,bioage,probgra1,soep-is-2013-f,Q183
soep-is,bioage,probgra1,soep-is-2014-f,Q171
soep-is,bioage,probgra1,soep-is-2015,Q230
soep-is,bioage,probgra1,soep-is-2016-f,Q215
soep-is,bioage,probgra2,soep-is-2011,Q145
soep-is,bioage,probgra2,soep-is-2012-haupt,Q148
soep-is,bioage,probgra2,soep-is-2013-f,Q183
soep-is,bioage,probgra2,soep-is-2014-f,Q171
soep-is,bioage,probgra2,soep-is-2015,Q230
soep-is,bioage,probgra2,soep-is-2016-f,Q215
soep-is,bioage,probgra3,soep-is-2011,Q145
soep-is,bioage,probgra3,soep-is-2012-haupt,Q148
soep-is,bioage,probgra3,soep-is-2013-f,Q183
soep-is,bioage,probgra3,soep-is-2014-f,Q171
soep-is,bioage,probgra3,soep-is-2015,Q230
soep-is,bioage,probgra3,soep-is-2016-f,Q215
soep-is,bioage,school,soep-is-2011,Q135
soep-is,bioage,school,soep-is-2012-aufwuchs,Q135
soep-is,bioage,school,soep-is-2012-haupt,Q138
soep-is,bioage,school,soep-is-2013-f,Q172
soep-is,bioage,school,soep-is-2014-f,Q157
soep-is,bioage,school,soep-is-2015,Q218
soep-is,bioage,school,soep-is-2016-f,Q202
soep-is,bioage,schoolallday,soep-is-2011,Q136
soep-is,bioage,schoolallday,soep-is-2012-aufwuchs,Q136
soep-is,bioage,schoolallday,soep-is-2012-haupt,Q139
soep-is,bioage,schoolallday,soep-is-2013-f,Q173
soep-is,bioage,schoolallday,soep-is-2014-f,Q160
soep-is,bioage,schoolallday,soep-is-2015,Q219
soep-is,bioage,schoolallday,soep-is-2016-f,Q203
soep-is,bioage,schooltype,soep-is-2011,Q135
soep-is,bioage,schooltype,soep-is-2012-aufwuchs,Q135
soep-is,bioage,schooltype,soep-is-2012-haupt,Q138
soep-is,bioage,schooltype,soep-is-2013-f,Q172
soep-is,bioage,schooltype,soep-is-2015,Q218
soep-is,bioage,schooltype,soep-is-2016-f,Q202
soep-is,bioage,sex,soep-is-2011,Q117A
soep-is,bioage,sex,soep-is-2012-aufwuchs,Q117A
soep-is,bioage,sex,soep-is-2012-haupt,Q120a
soep-is,bioage,sex,soep-is-2013-f,Q152
soep-is,bioage,sex,soep-is-2014-f,Q134
soep-is,bioage,sex,soep-is-2015,Q195
soep-is,bioage,sex,soep-is-2016-f,Q178
soep-is,bioage,weight,soep-is-2011,Q131
soep-is,bioage,weight,soep-is-2011,Q140
soep-is,bioage,weight,soep-is-2012-aufwuchs,Q131
soep-is,bioage,weight,soep-is-2012-aufwuchs,Q140
soep-is,bioage,weight,soep-is-2012-haupt,Q134
soep-is,bioage,weight,soep-is-2012-haupt,Q143
soep-is,bioage,weight,soep-is-2013-f,Q167A
soep-is,bioage,weight,soep-is-2013-f,Q178A
soep-is,bioage,weight,soep-is-2014-f,Q151
soep-is,bioage,weight,soep-is-2014-f,Q165
soep-is,bioage,weight,soep-is-2015,Q212
soep-is,bioage,weight,soep-is-2015,Q224
soep-is,bioage,weight,soep-is-2016-f,Q195
soep-is,bioage,weight,soep-is-2016-f,Q209
soep-is,bioage,weightb,soep-is-2011,Q120C
soep-is,bioage,weightb,soep-is-2012-aufwuchs,Q120C
soep-is,bioage,weightb,soep-is-2012-haupt,Q124C
soep-is,bioage,weightb,soep-is-2013-f,Q157A
soep-is,bioage,weightb,soep-is-2014-f,Q139C
soep-is,bioage,weightb,soep-is-2015,Q202
soep-is,bioage,weightb,soep-is-2016-f,Q185
soep-is,bioparen,geschw,soep-is-2011,Q99_Q100
soep-is,bioparen,geschw,soep-is-2012-aufwuchs,Q99_Q100
soep-is,bioparen,geschw,soep-is-2012-haupt,Q111
soep-is,bioparen,geschw,soep-is-2013-a,Q142_Q143
soep-is,bioparen,geschw,soep-is-2013-f,Q142_143
soep-is,bioparen,geschw,soep-is-2014-a,Q126
soep-is,bioparen,geschw,soep-is-2014-f,Q126
soep-is,bioparen,geschw,soep-is-2015,Q187
soep-is,bioparen,geschw,soep-is-2016-a,Q170
soep-is,bioparen,geschw,soep-is-2016-f,Q170
soep-is,bioparen,living1,soep-is-2011,Q111
soep-is,bioparen,living1,soep-is-2012-aufwuchs,Q111
soep-is,bioparen,living1,soep-is-2012-haupt,Q114
soep-is,bioparen,living1,soep-is-2013-a,Q146
soep-is,bioparen,living1,soep-is-2013-f,Q146
soep-is,bioparen,living1,soep-is-2014-a,Q128
soep-is,bioparen,living1,soep-is-2014-f,Q128
soep-is,bioparen,living1,soep-is-2015,Q189
soep-is,bioparen,living1,soep-is-2016-a,Q172
soep-is,bioparen,living1,soep-is-2016-f,Q172
soep-is,bioparen,living2,soep-is-2011,Q111
soep-is,bioparen,living2,soep-is-2012-aufwuchs,Q111
soep-is,bioparen,living2,soep-is-2012-haupt,Q114
soep-is,bioparen,living2,soep-is-2013-a,Q146
soep-is,bioparen,living2,soep-is-2013-f,Q146
soep-is,bioparen,living2,soep-is-2014-a,Q128
soep-is,bioparen,living2,soep-is-2014-f,Q128
soep-is,bioparen,living2,soep-is-2015,Q189
soep-is,bioparen,living2,soep-is-2016-a,Q172
soep-is,bioparen,living2,soep-is-2016-f,Q172
soep-is,bioparen,living3,soep-is-2011,Q111
soep-is,bioparen,living3,soep-is-2012-aufwuchs,Q111
soep-is,bioparen,living3,soep-is-2012-haupt,Q114
soep-is,bioparen,living3,soep-is-2013-a,Q146
soep-is,bioparen,living3,soep-is-2013-f,Q146
soep-is,bioparen,living3,soep-is-2014-a,Q128
soep-is,bioparen,living3,soep-is-2014-f,Q128
soep-is,bioparen,living3,soep-is-2015,Q189
soep-is,bioparen,living3,soep-is-2016-a,Q172
soep-is,bioparen,living3,soep-is-2016-f,Q172
soep-is,bioparen,living4,soep-is-2011,Q111
soep-is,bioparen,living4,soep-is-2012-aufwuchs,Q111
soep-is,bioparen,living4,soep-is-2012-haupt,Q114
soep-is,bioparen,living4,soep-is-2013-a,Q146
soep-is,bioparen,living4,soep-is-2013-f,Q146
soep-is,bioparen,living4,soep-is-2014-a,Q128
soep-is,bioparen,living4,soep-is-2014-f,Q128
soep-is,bioparen,living4,soep-is-2015,Q189
soep-is,bioparen,living4,soep-is-2016-a,Q172
soep-is,bioparen,living4,soep-is-2016-f,Q172
soep-is,bioparen,living5,soep-is-2011,Q111
soep-is,bioparen,living5,soep-is-2012-aufwuchs,Q111
soep-is,bioparen,living5,soep-is-2012-haupt,Q114
soep-is,bioparen,living5,soep-is-2013-a,Q146
soep-is,bioparen,living5,soep-is-2013-f,Q146
soep-is,bioparen,living5,soep-is-2014-a,Q128
soep-is,bioparen,living5,soep-is-2014-f,Q128
soep-is,bioparen,living5,soep-is-2015,Q189
soep-is,bioparen,living5,soep-is-2016-a,Q172
soep-is,bioparen,living5,soep-is-2016-f,Q172
soep-is,bioparen,living6,soep-is-2011,Q111
soep-is,bioparen,living6,soep-is-2012-aufwuchs,Q111
soep-is,bioparen,living6,soep-is-2012-haupt,Q114
soep-is,bioparen,living6,soep-is-2013-a,Q146
soep-is,bioparen,living6,soep-is-2013-f,Q146
soep-is,bioparen,living6,soep-is-2014-a,Q128
soep-is,bioparen,living6,soep-is-2014-f,Q128
soep-is,bioparen,living6,soep-is-2015,Q189
soep-is,bioparen,living6,soep-is-2016-a,Q172
soep-is,bioparen,living6,soep-is-2016-f,Q172
soep-is,bioparen,living7,soep-is-2011,Q111
soep-is,bioparen,living7,soep-is-2012-aufwuchs,Q111
soep-is,bioparen,living7,soep-is-2012-haupt,Q114
soep-is,bioparen,living7,soep-is-2013-a,Q146
soep-is,bioparen,living7,soep-is-2013-f,Q146
soep-is,bioparen,living7,soep-is-2014-a,Q128
soep-is,bioparen,living7,soep-is-2014-f,Q128
soep-is,bioparen,living7,soep-is-2015,Q189
soep-is,bioparen,living7,soep-is-2016-a,Q172
soep-is,bioparen,living7,soep-is-2016-f,Q172
soep-is,bioparen,living8,soep-is-2011,Q111
soep-is,bioparen,living8,soep-is-2012-aufwuchs,Q111
soep-is,bioparen,living8,soep-is-2012-haupt,Q114
soep-is,bioparen,living8,soep-is-2013-a,Q146
soep-is,bioparen,living8,soep-is-2013-f,Q146
soep-is,bioparen,living8,soep-is-2014-a,Q128
soep-is,bioparen,living8,soep-is-2014-f,Q128
soep-is,bioparen,living8,soep-is-2015,Q189
soep-is,bioparen,living8,soep-is-2016-a,Q172
soep-is,bioparen,living8,soep-is-2016-f,Q172
soep-is,bioparen,mbbil,soep-is-2011,Q221
soep-is,bioparen,mbbil,soep-is-2012-aufwuchs,Q221
soep-is,bioparen,mbbil,soep-is-2012-haupt,Q266
soep-is,bioparen,mbbil,soep-is-2013-a,Q324
